call_duration,call_revenue,category,company_size,date,team,units_sold
278.5,311,appliances,small,15/08/2017,midwest,104
174,347,materials,small,15/08/2017,northeast,147
170.7,2824,electronics,large,15/08/2017,northeast,324
67.5,2024,electronics,medium,15/08/2017,northeast,167
499.20000000000005,3103,furniture,medium,15/08/2017,northeast,58
154.79999999999998,1956,electronics,medium,15/08/2017,northeast,121
465.6,9037,furniture,large,15/08/2017,south,203
161.5,1248,appliances,medium,15/08/2017,midwest,312
139.5,2910,electronics,medium,15/08/2017,midwest,156
126,1500,electronics,medium,15/08/2017,northeast,84
1.7999999999999998,133,electronics,small,15/08/2017,midwest,23
385.6,2085,furniture,medium,15/08/2017,northeast,53
54.3,3926,electronics,large,15/08/2017,west,337
31.2,2505,electronics,medium,15/08/2017,west,146
349.6,2810,furniture,large,15/08/2017,south,193
97.5,1240,appliances,medium,15/08/2017,northeast,314
353.6,622,furniture,small,15/08/2017,northeast,13
564.8000000000001,1725,furniture,medium,15/08/2017,south,45
277.5,366,appliances,small,15/08/2017,midwest,106
235,418,materials,small,15/08/2017,midwest,148
422.40000000000003,587,furniture,small,15/08/2017,west,15
251.5,1604,appliances,medium,15/08/2017,west,485
118.19999999999999,1015,electronics,medium,15/08/2017,west,70
174.29999999999998,2431,electronics,medium,15/08/2017,northeast,165
90.3,1136,electronics,medium,15/08/2017,west,121
165.5,710,appliances,small,15/08/2017,northeast,219
174.5,3566,appliances,large,15/08/2017,midwest,1161
93.6,371,electronics,small,15/08/2017,northeast,33
112.80000000000001,2108,furniture,medium,08/08/2017,northeast,40
385.6,5162,furniture,large,08/08/2017,south,103
284,1969,furniture,medium,08/08/2017,northeast,60
96.89999999999999,1359,electronics,medium,08/08/2017,west,79
144.29999999999998,2634,electronics,medium,08/08/2017,south,143
332.5,800,appliances,small,08/08/2017,northeast,146
454.5,1575,materials,medium,08/08/2017,northeast,526
272.5,378,materials,small,08/08/2017,west,140
73.2,1768,electronics,medium,08/08/2017,midwest,116
116.1,4221,electronics,large,08/08/2017,midwest,284
137.7,3940,electronics,large,08/08/2017,west,305
109.2,4440,electronics,large,08/08/2017,west,358
114.3,1813,electronics,medium,08/08/2017,west,111
274.40000000000003,6323,furniture,large,08/08/2017,northeast,161
661.6,3268,furniture,medium,08/08/2017,south,69
60.599999999999994,1109,electronics,medium,08/08/2017,northeast,66
84,564,appliances,medium,08/08/2017,northeast,191
503.20000000000005,1890,furniture,medium,08/08/2017,west,45
80.5,571,appliances,small,08/08/2017,midwest,137
217.60000000000002,711,furniture,small,08/08/2017,northeast,19
120.6,2550,electronics,medium,08/08/2017,northeast,111
86.1,560,electronics,small,08/08/2017,midwest,30
520,466,furniture,small,08/08/2017,south,12
51.5,2322,materials,medium,08/08/2017,northeast,725
216.5,4468,appliances,large,08/08/2017,northeast,1377
78.89999999999999,3421,electronics,large,08/08/2017,northeast,245
80.39999999999999,1937,electronics,medium,08/08/2017,northeast,148
80,2614,appliances,medium,08/08/2017,south,740
132.8,1422,furniture,large,08/08/2017,west,44
334.5,2274,materials,medium,08/08/2017,south,605
137.4,2251,electronics,medium,08/08/2017,northeast,171
204.29999999999998,1688,electronics,medium,08/08/2017,south,131
132.9,4008,electronics,large,08/08/2017,west,264
122.69999999999999,5837,electronics,large,08/08/2017,northeast,285
432.8,3199,furniture,medium,08/08/2017,south,62
313.6,3314,furniture,large,08/08/2017,south,154
80.1,3788,electronics,large,08/08/2017,northeast,253
314,1311,appliances,medium,08/08/2017,west,476
172.5,1366,electronics,medium,08/08/2017,west,91
-11.5,2262,appliances,medium,08/08/2017,northeast,578
25.5,1875,electronics,medium,08/08/2017,west,115
55.5,347,electronics,small,08/08/2017,northeast,33
296,7768,furniture,large,08/08/2017,northeast,216
151.79999999999998,4143,electronics,large,08/08/2017,northeast,381
138.9,1884,electronics,medium,08/08/2017,northeast,153
110.1,1146,electronics,medium,08/08/2017,northeast,160
100,706,materials,small,08/08/2017,west,178
285.6,3743,furniture,medium,08/08/2017,northeast,91
367.5,286,appliances,small,08/08/2017,northeast,105
177,339,electronics,small,08/08/2017,northeast,25
293.6,212,furniture,small,08/08/2017,northeast,7
200.7,2329,electronics,medium,08/08/2017,west,145
145.5,1951,electronics,medium,08/08/2017,south,136
313.5,1619,materials,medium,08/08/2017,west,519
17.7,2843,electronics,large,08/08/2017,west,250
82.5,1469,electronics,medium,08/08/2017,south,97
198,297,electronics,small,08/08/2017,south,29
112.5,1447,materials,medium,08/08/2017,midwest,486
340.8,3412,furniture,large,08/08/2017,south,83
84,500,furniture,small,08/08/2017,west,13
197.1,7044,electronics,large,08/08/2017,northeast,431
134.7,677,electronics,small,08/08/2017,northeast,34
74.39999999999999,2921,electronics,large,08/08/2017,northeast,232
157,594,appliances,small,08/08/2017,west,164
290,302,appliances,small,08/08/2017,west,132
286.5,1406,materials,medium,08/08/2017,west,536
524.8000000000001,2649,furniture,medium,08/08/2017,west,58
75,1536,electronics,medium,08/08/2017,northeast,105
161.1,487,electronics,small,08/08/2017,northeast,35
148.5,2095,materials,medium,08/08/2017,northeast,581
368,680,materials,small,08/08/2017,midwest,206
129.6,1034,furniture,small,08/08/2017,west,22
219.9,349,electronics,small,08/08/2017,south,25
147.9,1164,electronics,medium,08/08/2017,west,81
341.6,379,furniture,small,08/08/2017,west,11
235,967,appliances,medium,08/08/2017,south,315
38.4,2177,electronics,medium,08/08/2017,south,170
47,1172,appliances,medium,08/08/2017,northeast,373
85.2,274,electronics,small,08/08/2017,west,24
266,357,appliances,small,08/08/2017,midwest,125
84.6,2595,electronics,medium,08/08/2017,northeast,128
123.3,308,electronics,small,08/08/2017,northeast,39
144.29999999999998,334,electronics,small,08/08/2017,south,25
233,409,appliances,small,08/08/2017,midwest,164
360.8,6835,furniture,large,08/08/2017,northeast,141
376,1773,furniture,medium,08/08/2017,midwest,38
256,2696,furniture,medium,08/08/2017,south,53
57,1091,electronics,medium,08/08/2017,west,105
154.5,217,electronics,small,08/08/2017,northeast,16
449.6,4465,furniture,medium,08/08/2017,northeast,85
101.1,2284,electronics,medium,08/08/2017,northeast,134
377.5,335,appliances,small,08/08/2017,northeast,140
45.6,2343,electronics,medium,08/08/2017,northeast,174
221.5,1035,appliances,medium,08/08/2017,northeast,332
184,2722,appliances,large,08/08/2017,west,1133
56,2415,materials,medium,08/08/2017,west,674
171.9,1200,electronics,medium,08/08/2017,northeast,119
96.6,1842,electronics,medium,08/08/2017,northeast,137
342.40000000000003,6837,furniture,large,08/08/2017,northeast,175
276,1116,furniture,medium,08/08/2017,northeast,26
111,201,electronics,small,01/08/2017,midwest,21
7.5,831,appliances,small,01/08/2017,northeast,232
309.5,337,materials,small,01/08/2017,midwest,98
553.6,1773,furniture,medium,01/08/2017,west,39
181.2,1382,electronics,medium,01/08/2017,west,150
339.20000000000005,519,furniture,small,01/08/2017,northeast,13
43.199999999999996,982,electronics,medium,01/08/2017,midwest,109
363.5,530,appliances,small,01/08/2017,west,156
39.6,2917,electronics,medium,01/08/2017,south,131
412.5,1010,appliances,medium,01/08/2017,west,349
223,660,appliances,small,01/08/2017,west,179
101,1823,materials,large,01/08/2017,northeast,563
108.89999999999999,1225,electronics,medium,01/08/2017,south,82
145.79999999999998,3803,electronics,large,01/08/2017,northeast,221
282.5,2214,appliances,medium,01/08/2017,west,562
314.5,5378,appliances,large,01/08/2017,south,1700
134.5,257,appliances,small,01/08/2017,northeast,91
135.5,6369,appliances,large,01/08/2017,northeast,1796
264,2539,furniture,medium,01/08/2017,south,67
432.8,3163,furniture,medium,01/08/2017,northeast,76
221,3612,appliances,large,01/08/2017,west,992
189.9,3714,electronics,large,01/08/2017,northeast,346
233,3662,appliances,large,01/08/2017,south,1302
298.40000000000003,2945,furniture,medium,01/08/2017,west,55
244.5,1604,materials,medium,01/08/2017,northeast,537
270,166,appliances,small,01/08/2017,south,80
370,423,appliances,small,01/08/2017,midwest,107
134.4,440,electronics,small,01/08/2017,northeast,32
311.20000000000005,11669,furniture,large,01/08/2017,midwest,219
58.199999999999996,2806,electronics,large,01/08/2017,midwest,328
231.5,497,materials,small,01/08/2017,west,205
46.199999999999996,346,electronics,small,01/08/2017,west,25
-20,3188,furniture,medium,01/08/2017,northeast,99
164.4,2803,electronics,large,01/08/2017,northeast,312
424,718,furniture,small,01/08/2017,west,12
384.8,1461,furniture,medium,01/08/2017,northeast,56
202.79999999999998,1521,electronics,medium,01/08/2017,northeast,113
118.19999999999999,1898,electronics,medium,01/08/2017,west,129
256,390,appliances,small,01/08/2017,south,129
317.6,2267,furniture,medium,01/08/2017,west,57
557.6,10082,furniture,large,01/08/2017,midwest,207
284,1302,materials,medium,01/08/2017,northeast,405
492.8,1784,furniture,medium,01/08/2017,south,67
131.7,248,electronics,small,01/08/2017,northeast,17
105.6,3253,electronics,medium,01/08/2017,west,172
83.2,2435,furniture,medium,01/08/2017,south,62
87.6,1882,electronics,medium,01/08/2017,south,114
297.6,1678,furniture,large,01/08/2017,northeast,36
137.5,4000,appliances,large,01/08/2017,northeast,1144
78.3,3355,electronics,large,01/08/2017,northeast,267
289.5,1441,materials,medium,01/08/2017,south,691
450.40000000000003,2655,furniture,medium,01/08/2017,west,70
222,2090,electronics,medium,01/08/2017,northeast,118
330.40000000000003,1427,furniture,medium,01/08/2017,west,63
90.5,1399,materials,medium,01/08/2017,south,432
319,2625,appliances,medium,01/08/2017,west,801
161.7,434,electronics,small,01/08/2017,south,29
43.199999999999996,1124,electronics,medium,01/08/2017,midwest,99
241.60000000000002,829,furniture,small,01/08/2017,west,20
188.5,2053,appliances,medium,01/08/2017,south,660
82.5,231,appliances,small,01/08/2017,south,146
101.7,2177,electronics,medium,01/08/2017,west,145
105.3,2096,electronics,medium,01/08/2017,south,118
279.5,1305,materials,medium,01/08/2017,south,687
156,512,appliances,small,01/08/2017,northeast,138
423.20000000000005,793,furniture,small,01/08/2017,south,13
200.1,4091,electronics,large,01/08/2017,south,319
389.6,701,furniture,small,01/08/2017,northeast,16
315.20000000000005,2884,furniture,medium,01/08/2017,northeast,77
-14,997,appliances,medium,01/08/2017,northeast,528
285,2803,appliances,large,01/08/2017,south,830
138,2039,electronics,medium,01/08/2017,northeast,189
275,2678,appliances,medium,01/08/2017,northeast,660
56.699999999999996,5630,electronics,large,01/08/2017,south,294
543.2,423,furniture,small,01/08/2017,south,13
163.2,304,electronics,small,01/08/2017,northeast,29
-11.7,7011,electronics,large,01/08/2017,west,435
298.5,2680,appliances,medium,01/08/2017,west,740
78.6,2576,electronics,medium,01/08/2017,south,137
186.6,1999,electronics,medium,01/08/2017,west,124
103.5,2728,appliances,medium,01/08/2017,northeast,604
558.4,337,furniture,small,01/08/2017,south,14
194.4,534,electronics,medium,01/08/2017,west,119
103.5,2734,appliances,medium,01/08/2017,northeast,761
211.5,952,electronics,medium,01/08/2017,south,103
215.7,2483,electronics,medium,01/08/2017,northeast,172
121.5,1209,electronics,medium,01/08/2017,west,122
319.20000000000005,280,furniture,small,01/08/2017,northeast,8
136,372,appliances,small,01/08/2017,west,160
304.8,4594,furniture,medium,01/08/2017,west,79
139,1570,materials,medium,01/08/2017,northeast,343
74.1,418,electronics,small,01/08/2017,west,30
147.9,4011,electronics,large,01/08/2017,south,290
122.5,2165,appliances,medium,01/08/2017,west,689
306.40000000000003,671,furniture,small,01/08/2017,northeast,14
224,742,appliances,small,01/08/2017,west,187
129.6,2984,furniture,medium,01/08/2017,south,65
449.6,1837,furniture,medium,01/08/2017,south,46
444,3024,furniture,medium,01/08/2017,south,53
268,1448,materials,medium,01/08/2017,northeast,439
471.20000000000005,520,furniture,small,25/07/2017,west,10
126,4368,electronics,large,25/07/2017,west,254
-9.299999999999999,314,electronics,small,25/07/2017,northeast,23
245.60000000000002,343,furniture,medium,25/07/2017,northeast,24
260,400,appliances,small,25/07/2017,west,168
135.29999999999998,1253,electronics,medium,25/07/2017,northeast,119
92.5,397,appliances,small,25/07/2017,northeast,145
462.40000000000003,561,furniture,small,25/07/2017,northeast,14
147.5,1484,materials,medium,25/07/2017,west,335
-31.200000000000003,5993,furniture,large,25/07/2017,northeast,112
103.2,429,electronics,small,25/07/2017,midwest,25
494.40000000000003,2596,furniture,medium,25/07/2017,west,74
147,1665,materials,large,25/07/2017,northeast,1414
193.2,4517,electronics,large,25/07/2017,northeast,427
76.80000000000001,2777,furniture,medium,25/07/2017,south,57
527.2,720,furniture,small,25/07/2017,midwest,15
300.8,6768,furniture,large,25/07/2017,south,126
395.20000000000005,6073,furniture,large,25/07/2017,west,166
123.89999999999999,949,electronics,medium,25/07/2017,south,175
114.3,275,electronics,small,25/07/2017,west,21
166.79999999999998,1648,electronics,medium,25/07/2017,northeast,126
-27,7077,electronics,large,25/07/2017,west,395
532.8000000000001,589,furniture,small,25/07/2017,west,15
114,5321,electronics,large,25/07/2017,south,384
265.6,7770,furniture,large,25/07/2017,south,173
181,8531,materials,large,25/07/2017,northeast,2021
53.1,2748,electronics,medium,25/07/2017,northeast,153
179,2446,appliances,medium,25/07/2017,west,817
215.5,454,appliances,small,25/07/2017,northeast,165
402.40000000000003,2430,furniture,medium,25/07/2017,midwest,77
216,367,appliances,small,25/07/2017,south,160
56,3675,furniture,large,25/07/2017,northeast,124
247.5,3548,appliances,large,25/07/2017,west,1151
49.5,476,appliances,small,25/07/2017,west,159
-52.199999999999996,1343,electronics,medium,25/07/2017,northeast,96
97.5,556,materials,small,25/07/2017,midwest,158
71.7,482,electronics,small,25/07/2017,midwest,30
165.29999999999998,3952,electronics,large,25/07/2017,west,409
88.2,391,electronics,small,25/07/2017,northeast,26
246.5,2078,appliances,medium,25/07/2017,northeast,520
83.7,305,electronics,small,25/07/2017,west,22
267,1202,appliances,medium,25/07/2017,northeast,488
53.699999999999996,1870,electronics,medium,25/07/2017,northeast,97
197.5,1535,appliances,medium,25/07/2017,west,571
136.5,239,electronics,small,25/07/2017,west,18
-29.6,1514,furniture,medium,25/07/2017,west,43
387.20000000000005,1626,furniture,medium,25/07/2017,northeast,44
384,7157,furniture,large,25/07/2017,northeast,157
42.3,2861,electronics,medium,25/07/2017,northeast,132
-85.2,1184,electronics,medium,25/07/2017,midwest,89
357,2215,appliances,medium,25/07/2017,midwest,623
158.5,1099,appliances,medium,25/07/2017,west,645
109.5,2229,appliances,medium,25/07/2017,south,754
240.89999999999998,1766,electronics,medium,25/07/2017,northeast,99
79.5,1279,appliances,medium,25/07/2017,south,622
653.6,1994,furniture,medium,25/07/2017,south,62
215.1,1367,electronics,medium,25/07/2017,northeast,96
145.5,3356,appliances,medium,25/07/2017,south,798
63.3,352,electronics,small,25/07/2017,northeast,17
506.40000000000003,2935,furniture,medium,25/07/2017,northeast,69
18.400000000000002,3637,furniture,medium,25/07/2017,west,87
142.5,540,appliances,small,25/07/2017,west,203
452,1199,appliances,medium,25/07/2017,northeast,395
72.3,308,electronics,small,25/07/2017,midwest,25
92.1,3443,electronics,large,25/07/2017,south,305
219,3489,electronics,large,25/07/2017,west,305
73.60000000000001,2617,furniture,medium,25/07/2017,northeast,62
361.6,2623,furniture,medium,25/07/2017,midwest,68
21,3947,appliances,large,25/07/2017,west,1597
